Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,NH3,PM 2.5,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Adilabad Rural,06-02-2023,-2.692429432,9.695397325,,26.90206435,80.45673864,0.00635072,17.06652443,11.15548083,29.33963693,62.41995596,38.9923509,21.80962275,-153.3980185,-5.144904291,-0.245630669,-64.90705427,3.304197988,0.217256155,0.067141817,
Adilabad Rural,07-02-2023,-0.151028449,11.65412881,,31.08638592,80.70993828,0.22635895,17.61687943,11.15553263,29.33515673,62.4032216,38.98376826,21.81341483,-143.3521831,-5.703113138,-0.244983703,-54.86308229,4.10122469,0.017298831,0.067142987,
Adilabad Rural,08-02-2023,-2.733238622,8.814964724,,38.9869357,83.64608142,0.166363828,19.50552401,11.1561155,29.33067178,62.38629441,38.9738105,21.81696867,-131.777206,-6.287297825,-0.444311204,-43.65049616,3.897311987,0.017342204,0.067144336,
Adilabad Rural,09-02-2023,-2.699247118,7.37563811,,33.07009005,81.06061282,0.486359349,14.75011268,11.15679332,29.32613438,62.37084564,38.96282445,21.82097534,-134.2965799,-3.625288189,-0.043851569,-41.02739962,3.293487756,0.017297115,0.067145793,
Adilabad Rural,10-02-2023,-2.686347113,8.117038667,,31.6486155,83.83858091,0.006368725,11.87811115,11.15756235,29.32141268,62.35559225,38.95265276,21.82492073,-121.5459183,3.417204652,0.556541256,-21.97259541,5.089142501,0.017256367,0.067147298,
Adilabad Rural,11-02-2023,-2.642080791,8.55964642,,31.93372211,80.75699574,0.006371401,11.44550327,11.15859088,29.31679759,62.33978747,38.9422517,21.82910865,-105.8994848,3.861211915,0.157031393,-6.256151579,5.884665678,0.017158918,0.067148863,
Adilabad Rural,12-02-2023,-2.583976173,9.121338725,,28.34567567,86.27110946,0.226364179,20.5462206,11.15955918,29.31214786,62.32362032,38.93159147,21.83359372,-135.5113826,-1.692434691,-0.242715691,-38.83472471,3.879374615,0.217125632,0.067150382,
Adilabad Rural,13-02-2023,-0.825061987,9.162841968,,33.95690993,87.57604433,0.006368761,14.73163239,11.16038368,29.30766549,62.30763911,38.92215644,21.83807054,-150.2634339,-0.86385548,0.957574682,-50.65701845,3.474596261,0.417066,0.067152059,
Adilabad Rural,14-02-2023,-2.510403069,10.32550474,,23.54397535,79.98634231,0.006369031,16.55787687,11.16117598,29.30370059,62.29097622,38.91358102,21.84234515,-141.1660739,0.95323111,1.357750682,-37.82167617,3.870252211,0.216898962,0.067153781,
Adilabad Rural,15-02-2023,-2.675379802,11.32638272,,31.89681568,84.45060164,0.006364086,17.18484082,11.16212174,29.29927416,62.27429188,38.90508082,21.84635328,-107.3346088,2.966942875,1.358077201,-7.435981021,8.864693252,0.016754933,0.067155656,
Adilabad Rural,16-02-2023,-2.517892401,10.545076,,30.80909902,86.34844877,0.006368093,17.05103487,11.16296117,29.29480357,62.25768207,38.89649696,21.85023652,-116.0180992,2.96875743,0.758445076,-16.85362192,10.45932071,0.016684892,0.067157307,
Adilabad Rural,17-02-2023,-2.436097531,9.903782414,,27.76365887,79.00633852,0.006370635,16.15008356,11.16383144,29.290214,62.24010862,38.88849482,21.85392552,-134.6508646,-1.641108088,-0.441283109,-34.75533326,6.654997008,0.21659543,0.067159297,
Adilabad Rural,18-02-2023,-2.734503545,10.62148629,,25.77016383,81.14092522,0.006368379,17.38026136,11.16447333,29.28575173,62.22198083,38.8809636,21.85728054,-119.5837073,1.782973847,-0.440840228,-13.23948722,4.849419651,0.216452031,0.067161247,
Adilabad Rural,19-02-2023,-2.73960283,11.28131999,,28.39335554,83.96318057,0.006367941,16.53104871,11.16483517,29.28124929,62.20485968,38.87362229,21.86055152,-130.5905106,2.415827969,-0.440609813,-22.41202363,4.643839079,0.016319758,0.06716313,
Adilabad Rural,20-02-2023,-2.734441805,13.07786782,,33.40918666,86.25713471,0.006376853,19.84640926,11.16530378,29.27671292,62.18960523,38.86691842,21.86379734,-148.5535164,-3.927096164,0.1596437,-42.57508713,3.238178558,0.016151756,0.067165221,
Adilabad Rural,21-02-2023,-2.735200602,12.47691995,,32.6322558,78.81981567,0.006379757,17.37277734,11.16604023,29.27193869,62.17395328,38.85938848,21.86658567,-154.0549251,-2.021849139,0.359807027,-42.24595776,1.632232194,0.015975619,0.06716714,
Adilabad Rural,22-02-2023,-2.733359187,13.73476024,,28.39568089,75.93488302,0.006387251,17.8495985,11.16654544,29.26665821,62.16064652,38.84977567,21.8689485,-120.038285,5.482157647,-0.240017288,-4.363045137,4.425831882,0.015751079,0.067169126,
Adilabad Rural,23-02-2023,-2.732287777,12.41200686,,24.13817468,79.08153924,0.18638557,16.15032676,11.16695046,29.2614342,62.15179646,38.83828017,21.87157779,-114.7765517,5.185803625,-0.239914979,1.454992065,4.820053186,0.215474666,0.0671711,
Adilabad Rural,24-02-2023,-2.738713043,13.0509762,,26.68568178,79.16879967,0.246389127,17.5091995,11.16843821,29.25713381,62.15019452,38.82684765,21.87445221,-138.6680439,2.491986405,-0.039965291,-22.84197066,4.815836975,0.415160174,0.067173011,
Adilabad Rural,25-02-2023,-2.744919026,11.42937161,,22.44914278,77.20807973,0.006392657,21.32787641,11.16944049,29.25275192,62.1374603,38.81629878,21.8762988,-124.4975955,2.957076347,-0.039929897,-8.012822899,5.010016402,0.214915777,0.067174763,
Adilabad Rural,26-02-2023,-2.75018491,10.48741646,,17.01335951,65.35272538,0.006393072,16.77673086,11.17011368,29.24640623,62.12767925,38.80654498,21.8779589,-134.7583393,0.183540514,-0.23999996,-19.18719652,3.203679066,0.214509852,0.067176665,
Adilabad Rural,27-02-2023,-2.76240945,10.58517153,,19.81327228,72.02455671,0.006399669,16.05471038,11.17076461,29.24125124,62.11576926,38.7977951,21.87951721,-155.9692439,7.9941651,-0.440090121,-32.99193258,4.198088304,0.414208784,0.067178188,
Adilabad Rural,28-02-2023,-2.776234451,11.46272477,,21.2566088,69.95511012,0.006397049,17.49432312,11.17188481,29.23665625,62.10274271,38.78955856,21.88140235,-201.6459303,-11.41728435,-0.440272011,-89.45841498,-1.807931524,0.013838851,0.067179613,
Adilabad Rural,01-03-2023,-2.790610191,13.90234257,,24.51434449,62.79690332,0.006400018,5.209414025,11.35288211,28.81302714,62.48838417,38.98416678,21.28325823,-151.4986734,-0.638774324,0.359485997,-35.53062106,4.185274229,0.013485895,0.06718116,
Adilabad Rural,02-03-2023,-2.809547844,13.37993787,,23.84067688,63.79097033,0.106402438,6.725603736,11.35349345,28.80928663,62.47344978,38.9763769,21.28601966,-158.8476526,1.955327406,0.159316656,-38.44289088,3.578926442,0.013005999,0.067182275,
Adilabad Rural,03-03-2023,-2.822076906,14.47905865,,27.01897081,70.88173125,0.006405664,7.309040053,11.35384882,28.80794902,62.46249148,38.96655754,21.28924679,-155.4319088,0.371635291,-0.440879707,-33.49439644,1.772301067,0.012550941,0.067183232,
Adilabad Rural,04-03-2023,-2.840283834,13.8778344,,23.13775296,75.3618786,0.006410059,6.123433888,11.35422627,28.80587317,62.45224078,38.95652515,21.29253045,-161.1072824,0.384660584,-0.240806555,-38.3926179,3.165777344,0.012196062,0.067184156,
Adilabad Rural,05-03-2023,-2.856938631,14.69701823,,21.48289257,63.96606173,0.126408335,9.279542391,11.35498791,28.80509075,62.44353775,38.94629878,21.29567811,-158.8763131,2.019946165,-0.040732369,-36.0512552,4.758740211,0.011777361,0.067184838,
Adilabad Rural,06-03-2023,-2.876704743,13.03581504,,22.72236775,72.32848087,0.006410528,7.086402681,11.35609867,28.80376169,62.4358258,38.93849093,21.29840009,-151.5114717,-0.945836792,-0.040500206,-28.40949272,2.15268253,0.011344718,0.067185505,
Adilabad Rural,07-03-2023,-2.892141465,12.91517431,,22.74816653,75.52617074,0.006408877,8.247592023,11.35765163,28.80257193,62.42864613,38.93030471,21.30182902,-169.3173533,-3.325226288,0.159753729,-46.08774537,1.948111783,0.010816314,0.067186038,
Adilabad Rural,08-03-2023,-2.906313205,13.8145789,,23.79118506,72.05606912,0.006409015,7.62729122,11.35903359,28.80148533,62.42440484,38.92203891,21.30560938,-175.1764222,-3.515000162,0.159926488,-52.90320907,3.742876362,0.010326568,0.067186609,
Adilabad Rural,09-03-2023,-2.930587105,15.35525583,,24.93575226,74.97362368,0.006410949,4.616047981,11.36019179,28.80149241,62.41909428,38.91433572,21.30904783,-181.4514387,-1.922752099,0.160141626,-55.44695406,2.737067473,0.009773145,0.067187246,
Adilabad Rural,10-03-2023,-2.9479097,14.93368956,,30.72178997,73.36093524,0.026406135,6.60384215,11.36158219,28.80171466,62.41270384,38.90705595,21.31305746,-164.4409091,-3.731459233,0.360275819,-38.54315657,1.929836846,0.009259145,0.067187981,
Adilabad Rural,11-03-2023,-2.967199204,17.15404575,,26.20090923,80.7970862,0.006407141,9.562648874,11.36275951,28.80201984,62.40423937,38.90022031,21.31767428,-150.3589935,-3.364991274,0.16039596,-24.69779143,3.922625366,0.00872463,0.067188408,
Adilabad Rural,12-03-2023,-2.992516791,15.53437028,,30.28069608,77.47407008,0.006410334,6.641187397,11.36385955,28.80172606,62.39717106,38.89259523,21.32197043,-173.5303222,-1.595277738,-0.039497316,-45.15075553,4.715550327,0.008216106,0.067189447,
Adilabad Rural,13-03-2023,-3.030561016,17.17322664,,27.18179475,75.34641732,0.266405576,10.85457985,11.36479621,28.80139437,62.3888078,38.88594813,21.32599985,-185.0940594,-4.806415122,0.560462872,-55.1558952,1.909287562,0.007709458,0.06719062,
Adilabad Rural,14-03-2023,-1.854233772,15.07225897,,28.39040438,72.05755721,0.166402831,11.11507316,11.36553363,28.80066509,62.37903248,38.88010888,21.32986214,-186.1402873,-1.440102488,0.360318636,-50.42533143,1.504323234,0.007086252,0.067191969,
Adilabad Rural,15-03-2023,-3.019642022,15.93193002,,25.83749018,67.27087998,0.166394642,9.011369215,11.3661428,28.80043174,62.36715639,38.87455462,21.33369022,-173.3192893,6.323124799,-0.43976336,-30.78121693,2.498267767,0.006536543,0.067193565,
Adilabad Rural,16-03-2023,-2.960440592,15.87203835,,25.92261305,67.96789232,0.006399134,6.671990655,11.36679164,28.80030903,62.35481498,38.86916358,21.33752944,-164.2594195,7.884992042,-0.439879472,-18.92375171,2.491987692,0.206035037,0.067195317,
Adilabad Rural,17-03-2023,-1.875584117,15.43191048,,23.71282661,78.4992405,0.006397334,9.342516956,11.3672029,28.79996098,62.34145011,38.86362828,21.34184718,-171.0280791,4.827598601,-0.440075791,-28.16314284,3.687970207,0.205410439,0.067197486,
Adilabad Rural,18-03-2023,-2.992690664,16.81094234,,26.54903453,74.35882057,0.00640016,8.484713179,11.36758007,28.79952201,62.3256186,38.85880844,21.34659891,-183.2336356,2.758741091,0.759844018,-41.51068269,4.883221232,0.004842387,0.067199935,
Adilabad Rural,19-03-2023,-1.512236767,17.6316629,,26.53827947,77.87679455,0.966389428,6.812352001,11.36775871,28.79919473,62.30962765,38.85421198,21.35149867,-183.4867977,2.866808216,0.959682436,-41.25179152,4.677207414,0.004373581,0.06720255,
Adilabad Rural,20-03-2023,-3.096145189,18.4517022,,27.25012511,73.71501605,0.34639637,10.89012229,11.3677073,28.79842703,62.29285533,38.84912713,21.35664116,-188.0907266,0.984835907,0.159555841,-46.77644055,2.872428744,0.403858272,0.06720546,
Adilabad Rural,21-03-2023,-3.111994718,17.27010825,,28.54988484,75.1495305,0.126398201,12.30621994,11.36742903,28.79771695,62.27660998,38.84485766,21.36176681,-187.4959098,-3.088348379,-0.040679125,-49.91192436,2.667247087,0.603392999,0.067208404,
Adilabad Rural,22-03-2023,-1.559048566,16.47096001,,25.48773204,69.91545537,0.006400552,8.352837691,11.36709029,28.79724168,62.26069298,38.84082662,21.36654475,-180.1836195,-5.173347524,-0.240806484,-46.54932102,4.26224598,0.602932779,0.067211342,
Adilabad Rural,23-03-2023,-3.097315159,14.93018136,,22.01779942,66.08781934,0.786389953,13.78441617,11.36659827,28.79737226,62.247371,38.83662812,21.37081754,-196.1083828,-4.630130236,-0.040778964,-60.99400042,5.058770669,0.402450809,0.067214356,
Adilabad Rural,24-03-2023,-3.072842304,15.22934707,,22.09331778,69.08461726,0.526388037,10.37972288,11.36635871,28.79761683,62.23370832,38.82983992,21.37489961,-188.0022668,-4.674471064,0.159107839,-52.66564573,5.654498221,0.001879912,0.067217001,
Adilabad Rural,25-03-2023,-3.082699071,16.24929889,,23.4946356,65.82906044,0.586402013,10.95101022,11.36597851,28.79778663,62.22309728,38.82237529,21.37843472,-186.3858895,-4.737054407,-0.04111495,-50.61503138,5.449932692,0.201097724,0.06721988,
Adilabad Rural,26-03-2023,-2.46427072,18.70871507,,24.15893431,63.01818856,0.226385786,12.57977506,11.36741962,28.79743991,62.21511407,38.81610455,21.38230847,-205.8577811,-6.201087148,-0.441399667,-69.56708028,4.045267126,0.400340178,0.067222305,
Adilabad Rural,27-03-2023,-3.134889625,15.72959926,,21.41238312,66.7666844,0.106389362,7.374200076,11.36803678,28.79823114,62.19840402,38.81373619,21.38418291,-212.9856064,-6.075023265,-0.041784803,-73.64339311,2.642393563,0.199586409,0.067224479,
Adilabad Rural,28-03-2023,-3.190287161,16.68907803,,17.09343023,66.84059016,0.006396126,7.68091767,11.36929443,28.79884696,62.18852494,38.81465029,21.38619791,-206.7205752,-3.374916202,0.157872487,-63.33382456,2.63917531,-0.001176112,0.06722642,
Adilabad Rural,29-03-2023,-0.849926999,16.56970952,,18.86074637,64.60754916,0.00639599,9.866456583,11.37067094,28.79972605,62.17752466,38.81285498,21.38829622,-185.2670656,2.312175188,-0.04250877,-37.8983891,4.236752755,0.198125469,0.0672278,
Adilabad Rural,30-03-2023,-3.23575089,16.01187046,,16.18885575,67.7233516,0.006397545,9.423724971,11.37228771,28.80106462,62.16889059,38.81052886,21.39085748,-181.966987,4.589885888,-0.04293203,-32.16857507,5.23464697,0.397541829,0.067229145,
Adilabad Rural,31-03-2023,-2.980408571,18.01231282,,17.2271716,71.69418448,0.34639361,9.612462875,11.37468275,28.80168036,62.15750568,38.8107012,21.39395059,-250.1145786,-12.71029291,-0.44327903,-108.7676566,-1.967232987,-0.003111499,0.067230131,
Adilabad Rural,01-04-2023,-3.210827839,18.21364393,,16.79612605,62.99885175,0.006397572,6.880013093,10.99578496,28.20120948,61.34660868,38.81070488,22.39684085,-230.5593808,-7.604389371,-0.443275658,-88.83659996,2.829510689,-0.003747609,0.067230863,
Adilabad Rural,02-04-2023,-3.229534079,18.9944942,,17.35823617,65.59126769,0.506401828,5.799554048,10.99835578,28.20121104,61.33504578,38.81086044,22.40067779,-232.0520242,-6.879596766,-0.443237835,-89.53913926,3.428193657,-0.00429171,0.067231591,
Adilabad Rural,03-04-2023,-3.279386177,19.63584286,,18.57766468,65.55483516,0.026394541,9.671425498,11.00030197,28.20227429,61.32393308,38.81153526,22.40423864,-234.4043206,-7.930950686,-0.443144113,-90.3979418,2.026727089,-0.004896474,0.067232235,
Adilabad Rural,04-04-2023,-2.564651293,19.37513047,,20.50336706,66.33073263,0.006390819,8.231465546,11.00228207,28.20272754,61.31371508,38.80958477,22.40790467,-224.3013293,-2.189966729,-0.243234708,-74.51613611,3.626311657,-0.005541247,0.067232681,
Adilabad Rural,05-04-2023,-3.356341057,20.17553422,,20.68318554,65.20335588,0.446404863,11.27454447,11.00423335,28.20345344,61.30503237,38.80911898,22.41050202,-232.2319706,-4.05427455,-0.243440364,-82.82196583,3.225734122,-0.006223573,0.067233685,
Adilabad Rural,06-04-2023,-3.400338908,20.2548648,,21.05671143,71.24494932,0.966396466,9.720273072,11.00639013,28.20520647,61.29431371,38.80911495,22.41228619,-243.0165339,-9.743810253,-0.443806435,-95.84532026,1.225143074,-0.00688287,0.067234794,
Adilabad Rural,07-04-2023,-1.853340123,17.79582002,,21.70500436,62.64818752,0.286406037,9.740800869,11.00976276,28.20788884,61.28822966,38.81001007,22.41420895,-216.6148797,-9.256297999,-0.443891525,-67.9646751,1.024356545,-0.00753448,0.067235863,
Adilabad Rural,08-04-2023,-3.401983532,19.27414432,,20.4497376,66.57236999,0.046407123,7.114907905,11.0133892,28.2102912,61.28032952,38.81183494,22.4164399,-211.2062229,-9.586854418,-0.443951913,-61.6994526,0.822875222,-0.008196026,0.067237267,
Adilabad Rural,09-04-2023,-3.45471577,19.7532824,,24.1890375,61.98038629,0.006407442,8.045363335,11.01654477,28.21143977,61.27357369,38.81355824,22.41950079,-232.5585936,-8.941954443,-0.44395779,-82.21467717,1.822056915,-0.008847589,0.067238998,
Adilabad Rural,10-04-2023,-3.475955221,19.99300813,,21.98502197,69.14395569,0.106407876,7.226823798,11.01933479,28.21192887,61.26858717,38.8163695,22.42221031,-242.2524394,-9.688667803,-0.443992375,-90.78717803,0.820779132,-0.009498945,0.067240693,
Adilabad Rural,11-04-2023,-3.315686041,20.33298058,,23.47794445,72.45627274,0.5663967,11.74135988,11.02213016,28.21209187,61.26319898,38.82085537,22.42506359,-234.5624738,-10.42078521,-0.444034136,-83.11029523,1.21856607,0.389904627,0.067242451,
Adilabad Rural,12-04-2023,-3.397381028,19.55156237,,29.73961052,68.72292312,0.306392789,7.26734718,11.02487762,28.21226219,61.25702185,38.82531913,22.42814004,-228.6599458,-9.337118391,-0.443910182,-78.32665858,3.815401732,0.389415037,0.067244076,
Adilabad Rural,13-04-2023,-3.55066583,20.35184051,,23.88314457,62.54287606,0.586389671,11.63477398,11.02766537,28.21208851,61.25003436,38.82936001,22.43131186,-238.9500091,-10.79990326,-0.24366566,-87.00462329,2.413653434,-0.010945715,0.067245607,
Adilabad Rural,14-04-2023,-3.585162546,21.07187086,,24.50802702,66.35294712,0.526384851,11.38005317,11.03042714,28.21183862,61.24268767,38.83366745,22.43456229,-238.6803713,-11.4501912,-0.243461835,-85.02007181,1.612054696,-0.011324535,0.067246828,
Adilabad Rural,15-04-2023,-3.61907792,20.99013068,,22.92272091,60.68509697,0.006385299,13.67621285,11.03320084,28.21213477,61.23564548,38.83800372,22.43762444,-217.7401156,-10.2899886,-0.443241938,-63.35571979,2.809640933,-0.011749866,0.067247641,
Adilabad Rural,16-04-2023,-2.961454927,18.62830042,,23.9276841,73.87448626,0.006393654,14.79846331,11.035797,28.21222476,61.22850852,38.84223183,22.4405883,-223.7875296,-10.50708272,-0.443065326,-67.88023139,2.008767767,0.187828606,0.067248243,
Adilabad Rural,17-04-2023,-3.669831178,20.72601226,,18.60568668,64.78041566,0.126406133,10.11085713,11.03827208,28.21210586,61.22097273,38.84719551,22.44349903,-254.4445061,-10.54395012,-0.242719328,-95.28194893,0.608011341,0.387443567,0.067248533,
Adilabad Rural,18-04-2023,-3.690324584,21.34337337,,20.61488862,63.77140458,0.006415838,11.64234257,11.04074962,28.21207959,61.21426472,38.85181633,22.44598831,-245.6503278,-10.20088841,-0.042481075,-85.35566266,1.607181407,0.18704727,0.067248968,
Adilabad Rural,19-04-2023,-3.712058384,21.22166813,,17.40837539,62.6234765,0.766402343,9.470337207,11.04310259,28.21200362,61.20823489,38.85562155,22.44820689,-225.8974357,-10.0698436,-0.242110177,-65.53596601,1.805920995,-0.013380018,0.067249283,
Adilabad Rural,20-04-2023,-3.733298548,20.61940244,,17.94200656,56.9340954,0.006419205,9.040935451,11.04562004,28.21246847,61.20254762,38.85962634,22.45042368,-231.0631579,-10.74617943,-0.441760563,-70.43768586,2.003291135,-0.013693976,0.067249877,
Adilabad Rural,21-04-2023,-3.752120515,20.2563128,,16.82495126,62.03473396,0.406408011,9.878592848,11.04797567,28.21310685,61.19711973,38.86273042,22.45270965,-234.2959511,-11.83888792,-0.441476817,-72.55526744,1.79919999,-0.014010834,0.067250643,
Adilabad Rural,22-04-2023,-3.766165786,19.714512,,19.35533752,59.98344988,0.226407632,12.45597507,11.05028232,28.21391826,61.19129191,38.86539106,22.45516736,-229.1778001,-11.32834691,-0.441091119,-64.01626577,0.79617236,-0.014401997,0.067251719,
Adilabad Rural,23-04-2023,-3.771864796,21.19252009,,21.06935092,62.59935443,0.106410808,11.18665095,11.05257653,28.21472316,61.18740539,38.86714407,22.45701518,-227.4401816,-11.19411229,-0.440629509,-61.42270042,0.793651085,-0.01469126,0.067253102,
Adilabad Rural,24-04-2023,-3.474571434,19.13029848,,19.51930828,62.57705979,0.406407621,9.587649175,11.05495678,28.2153565,61.18426027,38.86992654,22.45879858,-230.6950104,-11.45384275,-0.440453864,-65.16740653,1.792564688,-0.014940917,0.067254423,
Adilabad Rural,25-04-2023,-3.818210947,20.28858274,,16.30123594,55.82371083,0.006407144,7.13361896,11.05794169,28.21534076,61.17953431,38.87300122,22.46045513,-229.0862917,-10.69345629,-0.440205138,-62.72318815,2.790566951,-0.015130398,0.067255513,
Adilabad Rural,26-04-2023,-3.852500566,21.70584851,,15.84325857,54.67612089,0.106405913,6.350554068,11.05882113,28.21439756,61.17481224,38.87633653,22.4609408,-216.164716,-9.717807972,-0.440178943,-48.92267791,2.989960528,-0.015336694,0.067256008,
Adilabad Rural,27-04-2023,-3.880739228,21.34457863,,15.93002103,49.64250503,0.026405503,6.646750045,11.06010862,28.21366609,61.16961847,38.87951352,22.4622179,-233.5735476,-9.944993086,-0.240050275,-64.09311747,1.987759957,0.184426712,0.06725596,
Adilabad Rural,28-04-2023,-3.906054058,22.08332195,,16.19084249,53.85972305,0.026415079,9.667765242,11.06161386,28.2140869,61.16418092,38.88119283,22.46318023,-240.3037787,-9.371823726,-0.24014541,-69.40837193,1.786008223,0.184129899,0.067255396,
Adilabad Rural,29-04-2023,-3.931139829,21.38194806,,16.53318681,52.90915259,0.166419185,8.808275606,11.06362866,28.21391626,61.15854305,38.88215928,22.46444076,-228.3888588,-6.611467145,-0.440435539,-55.06764352,2.984328555,-0.016228779,0.067255029,
Adilabad Rural,30-04-2023,-3.957399503,21.99873941,,15.62825553,54.57031587,0.10641944,4.992666882,11.06573024,28.21433255,61.15298608,38.88331361,22.46520007,-278.6508903,-14.8634127,-0.440321068,-106.8679624,-2.016581363,-0.016579446,0.067255409,
