Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,PM 2.5,NH3,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Bonakal,17-12-2022,5.941587338,15.59425227,,33.42509647,99.17701845,0.564319711,5.042365745,7.381607007,30.97719524,56.7330345,66.69314367,39.37322316,16.27404318,18.61692203,0.365196452,23.06386642,15.26456232,0.012394827,0.202990483,
Bonakal,18-12-2022,2.864988168,15.44420827,,40.5455117,98.95300824,1.289331026,4.861583465,7.381215667,30.97883769,56.72735439,66.70789126,39.38116407,17.5514711,20.01048301,0.161806159,29.04101378,14.9561901,0.012417688,0.186030778,
Bonakal,19-12-2022,-0.386512854,15.46905676,,41.08091245,99.17674016,1.214332265,4.104687311,7.380824326,30.98048014,56.72167427,66.72263885,39.38910499,16.69582811,20.20952984,0.229600453,26.2825041,15.75166467,0.046300596,0.101249036,
Bonakal,20-12-2022,-0.38705315,14.16918517,,33.14411721,98.64935186,-0.085694711,3.744553551,7.380432986,30.98212259,56.71599416,66.73738643,39.3970459,16.41297902,21.17539529,0.297399483,25.59521409,17.24765013,0.080239715,0.152145364,
Bonakal,21-12-2022,-0.386777148,13.76930499,,28.35230389,99.3212347,-0.085698714,0.732282509,7.380041646,30.98376504,56.71031404,66.75213402,39.40498681,15.96263617,19.7025871,0.212653162,24.64590651,14.9430667,-0.004541193,0.152165888,
Bonakal,22-12-2022,-0.38693852,13.36916531,,24.84786489,92.81882258,-0.085700685,2.230681791,7.379650306,30.9854075,56.70463393,66.76688161,39.41292773,14.46413078,17.76288287,0.094008716,18.76386064,13.92112627,0.080226612,0.101293173,
Bonakal,23-12-2022,-0.387193706,14.19437017,,22.36701073,96.81732737,-0.085697817,-0.600640664,7.379258965,30.98704995,56.69895381,66.7816292,39.42086864,14.4535523,18.33389075,0.127906565,19.57915078,13.33124232,0.097147381,0.135187724,
Bonakal,24-12-2022,-0.38728138,13.44437173,,26.83584152,98.5419321,-0.08570031,2.918191221,7.378867625,30.9886924,56.6932737,66.79637679,39.42880955,13.70400828,17.3944242,0.144855845,17.36578138,11.58977614,0.063245255,0.135164223,
Bonakal,25-12-2022,-0.387152047,14.39440791,,28.46097917,97.86828419,-0.085700067,-0.738374536,7.378476285,30.99033485,56.68759358,66.81112437,39.43675047,13.72035247,18.76661972,0.229602064,17.17970029,14.37481744,0.063248619,0.118200913,
Bonakal,26-12-2022,-0.38721638,15.31948514,,30.69145698,98.94613228,-0.085698848,-0.149551818,7.378084944,30.9919773,56.68191347,66.82587196,39.44469138,14.19736843,17.3814657,0.246550734,18.29197058,14.5502643,0.046267572,0.101245241,
