Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,PM 2.5,NH3,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Atmakur,17-12-2022,-0.027305154,22.76190003,,44.86972756,98.59889939,-0.196699156,17.55032973,5.73855744,26.89329331,70.75339741,44.93582519,37.41997426,67.09993638,11.19398881,1,63.77454369,16.86775306,0.058863823,0.016748671,
Atmakur,18-12-2022,-0.026164034,22.71164596,,44.80551138,96.63086602,-0.196705079,17.60661755,5.737250152,26.89315062,70.72687403,44.93445977,37.42890988,67.08940107,10.30037858,1,63.69229229,16.87518826,0.05881246,0.016759865,
Atmakur,19-12-2022,-0.022839463,22.71148846,,42.73514042,102.5680879,-0.196708435,16.66548935,5.735942864,26.89300792,70.70035066,44.93309435,37.4378455,65.20114862,9.293951139,1,61.32112932,16.88262346,0.058761098,0.016771059,
Atmakur,20-12-2022,0.585326594,23.68582105,,49.68266865,101.8715782,-0.196713025,17.52457111,5.734635576,26.89286523,70.67382729,44.93172892,37.44678112,62.72318152,8.179778033,1,58.2721511,16.89005866,0.058709735,0.016782253,
Atmakur,21-12-2022,-0.023859972,24.9360379,,58.70806229,98.13347002,0.00327808,18.55471636,5.733328288,26.89272253,70.64730392,44.9303635,37.45571674,67.15687185,9.115592599,1,62.79664599,16.89749386,0.058658372,0.016793447,
Atmakur,22-12-2022,-0.031640484,23.6858944,,53.33175839,105.7761141,-0.196719521,21.12926148,5.732021,26.89257983,70.62078055,44.92899808,37.46465235,65.97369294,9.935887812,1,61.52692802,16.90492906,0.058607009,0.016804642,
Atmakur,23-12-2022,-0.038048202,24.46103983,,47.56258648,97.12301612,-0.196724536,19.76286393,5.730713712,26.89243714,70.59425718,44.92763266,37.47358797,65.03127669,9.266423757,1,59.94741571,16.91236426,0.058555647,0.016815836,
Atmakur,24-12-2022,-0.042918254,23.98580749,,47.02361369,100.8770413,-0.196723407,18.79590682,5.729406424,26.89229444,70.5677338,44.92626724,37.48252359,61.17419922,9.109191911,1,55.64225278,16.91979946,0.058504284,0.01682703,
Atmakur,25-12-2022,-0.047382098,23.03518974,,42.69072563,96.44234612,-0.196730685,21.03317645,5.728099136,26.89215175,70.54121043,44.92490182,37.49145921,55.77919254,8.108943278,1,51.2729604,16.92723466,0.058452921,0.016838224,
Atmakur,26-12-2022,-0.052290307,23.10975065,,42.86109762,96.1700352,-0.171729434,23.06385832,5.726791847,26.89200905,70.51468706,44.9235364,37.50039483,59.03188611,5.950175571,1,53.1580469,16.93466986,0.058401559,0.016849419,
